1004092798	536
1008651197	1072
1013638395	1608
1018625593	2144
1023140792	2680
1024084790	3216
1028127990	3752
1029071988	4288
1030015986	4824
1033115188	5360
1034059186	5896
1035003184	6432
1035947182	6968
1037630387	7504
1038574385	8040
1039518383	8576
1040462381	9112
1041406379	9648
1042350377	10184
1043294375	10720
1044238373	11256
1045182371	11792
1046126369	12328
1047070367	12864
1048014365	13400
1048958363	13936
1049902361	14472
1050846359	15008
1051790357	15544
1052734355	16080
1053678353	16616
1054622351	17152
1055566349	17688
1056510347	18224
1057454345	18760
1058398343	19296
1059342341	19832
1060286339	20368
1061230337	20904
1062174335	21440
1063118333	21976
1064062331	22512
1065006329	23048
1065950327	23584
1066894325	24120
1067838323	24656
1068782321	25192
1069726319	25728
1070670317	26264
1071614315	26800
1072558313	27336
1073502311	27872
1074446309	28408
1075390307	28944
1076334305	29480
1077278303	30016
1078222301	30552
1079166299	31088
1080110297	31624
1081054295	32160
1081998293	32696
1082942291	33232
1083886289	33768
1084830287	34304
1085774285	34840
1086718283	35376
1087662281	35912
1088606279	36448
1089550277	36984
1090494275	37520
1091438273	38056
1092382271	38592
1093326269	39128
1094270267	39664
1095214265	40200
1096158263	40736
1097102261	41272
1098046259	41808
1098990257	42344
1099934255	42880
1100878253	43416
1101822251	43952
1102766249	44488
1103710247	45024
1104654245	45560
1105598243	46096
1106542241	46632
1107486239	47168
1108430237	47704
1109374235	48240
1110318233	48776
1111262231	49312
1112206229	49848
1113150227	50384
1114094225	50920
1115038223	51456
1115982221	51992
1116926219	52528
1117870217	53064
1118814215	53600
1119758213	54136
1120702211	54672
1121646209	55208
1122590207	55744
1123534205	56280
1124478203	56816
1125422201	57352
1126366199	57888
1127310197	58424
1128254195	58960
1129198193	59496
1130142191	60032
1131086189	60568
1132030187	61104
1132974185	61640
1133918183	62176
1134862181	62712
1135806179	63248
1136750177	63784
1137694175	64320
1138638173	64856
1139582171	65392
1140526169	65928
1141470167	66464
1142414165	67000
1143358163	67536
1144302161	68072
1145246159	68608
1146190157	69144
1147134155	69680
1148078153	70216
1149022151	70752
1149966149	71288
1150910147	71824
1151854145	72360
1152798143	72896
1153742141	73432
1154686139	73968
1155630137	74504
1156574135	75040
1157518133	75576
1158462131	76112
1159406129	76648
1160350127	77184
1161294125	77720
1162238123	78256
1163182121	78792
1164126119	79328
1165070117	79864
1166014115	80400
1166958113	80936
1167902111	81472
1168846109	82008
1169790107	82544
1170734105	83080
1171678103	83616
1172622101	84152
1173566099	84688
1174510097	85224
1175454095	85760
1176398093	86296
1177342091	86832
1178286089	87368
1179230087	87904
1180174085	88440
1181118083	88976
1182062081	89512
1183006079	90048
1183950077	90584
1184894075	91120
1185838073	91656
1186782071	92192
1187726069	92728
1188670067	93264
1189614065	93800
1190558063	94336
1191502061	94872
1192446059	95408
1193390057	95944
1194334055	96480
1195278053	97016
1196222051	97552
1197166049	98088
1198110047	98624
1199054045	99160
1199998043	99696
1200942041	100232
1201886039	100768
1202830037	101304
1203774035	101840
1204718033	102376
1205662031	102912
1206606029	103448
1207550027	103984
1208494025	104520
1209438023	105056
1210382021	105592
1211326019	106128
1212270017	106664
1213214015	107200
1214158013	107736
1215102011	108272
1216046009	108808
1216990007	109344
1217934005	109880
1218878003	110416
1219822001	110952
1220765999	111488
1221709997	112024
1222653995	112560
1223597993	113096
1224541991	113632
1225485989	114168
1226429987	114704
1227373985	115240
1228317983	115776
1229261981	116312
1230205979	116848
1231149977	117384
1232093975	117920
1233037973	118456
1233981971	118992
1234925969	119528
1235869967	120064
1236813965	120600
1237757963	121136
1238701961	121672
1239645959	122208
1240589957	122744
1241533955	123280
1242477953	123816
1243421951	124352
1244365949	124888
1245309947	125424
1246253945	125960
1247197943	126496
1248141941	127032
1249085939	127568
1250029937	128104
1250973935	128640
1251917933	129176
1252861931	129712
1253805929	130248
1254749927	130784
1255693925	131320
1256637923	131856
1257581921	132392
1258525919	132928
1259469917	133464
1260413915	134000
1261357913	134536
1262301911	135072
1263245909	135608
1264189907	136144
1265133905	136680
1266077903	137216
1267021901	137752
1267965899	138288
1268909897	138824
1269853895	139360
1270797893	139896
1271741891	140432
1272685889	140968
1273629887	141504
1274573885	142040
1275517883	142576
1276461881	143112
1277405879	143648
1278349877	144184
1279293875	144720
1280237873	145256
1281181871	145792
1282125869	146328
1283069867	146864
1284013865	147400
1284957863	147936
1285901861	148472
1286845859	149008
1287789857	149544
1288733855	150080
1289677853	150616
1290621851	151152
1291565849	151688
1292509847	152224
1293453845	152760
1294397843	153296
1295341841	153832
1296285839	154368
1297229837	154904
1298173835	155440
1299117833	155976
1300061831	156512
1301005829	157048
1301949827	157584
1302893825	158120
1303837823	158656
1304781821	159192
1305725819	159728
1306669817	160264
1307613815	160800
1308557813	161336
1309501811	161872
1310445809	162408
1311389807	162944
1312333805	163480
1313277803	164016
1314221801	164552
1315165799	165088
1316109797	165624
1317053795	166160
1317997793	166696
1318941791	167232
1319885789	167768
1320829787	168304
1321773785	168840
1322717783	169376
1323661781	169912
1324605779	170448
1325549777	170984
1326493775	171520
1327437773	172056
1328381771	172592
1329325769	173128
1330269767	173664
1331213765	174200
1332157763	174736
1333101761	175272
1334045759	175808
1334989757	176344
1335933755	176880
1336877753	177416
1337821751	177952
1338765749	178488
1339709747	179024
1340653745	179560
1341597743	180096
1342541741	180632
1343485739	181168
1344429737	181704
1345373735	182240
1346317733	182776
1347261731	183312
1348205729	183848
1349149727	184384
1350093725	184920
1351037723	185456
1351981721	185992
1352925719	186528
1353869717	187064
1354813715	187600
1355757713	188136
1356701711	188672
1357645709	189208
1358589707	189744
1359533705	190280
1360477703	190816
1361421701	191352
1362365699	191888
1363309697	192424
1364253695	192960
1365197693	193496
1366141691	194032
1367085689	194568
1368029687	195104
1368973685	195640
1369917683	196176
1370861681	196712
1371805679	197248
1372749677	197784
1373693675	198320
1374637673	198856
1375581671	199392
1376525669	199928
1377469667	200464
1378413665	201000
1379357663	201536
1380301661	202072
1381245659	202608
1382189657	203144
1383133655	203680
1384077653	204216
1385021651	204752
1385965649	205288
1386909647	205824
1387853645	206360
1388797643	206896
1389741641	207432
1390685639	207968
1391629637	208504
1392573635	209040
1393517633	209576
1394461631	210112
1395405629	210648
1396349627	211184
1397293625	211720
1398237623	212256
1399181621	212792
1400125619	213328
1401069617	213864
1402013615	214400
1402957613	214936
1403901611	215472
1404845609	216008
1405789607	216544
1406733605	217080
1407677603	217616
1408621601	218152
1409565599	218688
1410509597	219224
1411453595	219760
1412397593	220296
1413341591	220832
1414285589	221368
1415229587	221904
1416173585	222440
1417117583	222976
1418061581	223512
1419005579	224048
1419949577	224584
1420893575	225120
1421837573	225656
1422781571	226192
1423725569	226728
1424669567	227264
1425613565	227800
1426557563	228336
1427501561	228872
1428445559	229408
1429389557	229944
1430333555	230480
1431277553	231016
1432221551	231552
1433165549	232088
1434109547	232624
1435053545	233160
1435997543	233696
1436941541	234232
1437885539	234768
1438829537	235304
1439773535	235840
1440717533	236376
1441661531	236912
1442605529	237448
1443549527	237984
1444493525	238520
1445437523	239056
1446381521	239592
1447325519	240128
1448269517	240664
1449213515	241200
1450157513	241736
1451101511	242272
1452045509	242808
1452989507	243344
1453933505	243880
1454877503	244416
1455821501	244952
1456765499	245488
1457709497	246024
1458659895	246560
1459603893	40736
1532757338	40743
1533701336	40750
1534645334	40757
1535589332	40764
1536533330	40771
1537477328	40778
1538421326	40785
1539365324	40792
1540309322	40799
1541253320	40806
1542197318	40813
1543141316	40820
1544085314	40827
1545029312	40834
1545973310	40841
1546917308	40848
1547861306	40855
1548805304	40862
1549749302	40869
1550693300	40876
1551637298	40883
1552581296	40890
1553525294	40897
1554469292	40904
1555413290	40911
1556357288	40918
1557301286	40925
1558245284	40932
1559189282	40939
1560133280	40946
1561077278	40953
1562021276	40960
1562965274	40967
1563909272	40974
1564853270	40981
1565797268	40988
1566741266	40995
1567685264	41002
1568629262	41009
1569573260	41016
1570517258	41023
1571461256	41030
1572405254	41037
1573349252	41044
1574293250	41050
1575237248	41056
1576181246	41062
1577125244	41068
1578069242	41074
1579013240	41080
1579957238	41086
1580901236	41092
1581845234	41098
1582789232	41104
1583733230	41110
1584677228	41116
1585621226	41122
1586565224	41128
1587509222	41134
1588453220	41140
1589397218	41146
1590341216	41152
1591285214	41158
1592229212	41164
1593173210	41170
1594117208	41176
1595061206	41182
1596005204	41188
1596949202	41194
1597893200	41200
1598837198	41206
1599781196	41212
1600725194	41218
1601669192	41224
1602613190	41230
1603557188	41236
1604501186	41242
1605445184	41248
1606389182	41254
1607333180	41260
1608277178	41266
1609221176	41272
1610165174	41278
1611109172	41284
1612053170	41290
1612997168	41296
1613941166	41302
1614885164	41308
1615829162	41314
1616773160	41320
1617717158	41326
1618661156	41332
1619605154	41338
1620549152	41344
1621493150	41350
1622437148	41356
1623381146	41362
1624325144	41368
1625269142	41374
1626213140	41380
1627157138	41386
1628101136	41392
1629045134	41398
1629989132	41404
1630933130	41410
1631877128	41416
1632821126	41422
1633765124	41428
1634709122	41434
1635653120	41440
1636597118	41446
1637541116	41452
1638485114	41458
1639429112	41464
1640373110	41470
1641317108	41476
1642261106	41482
1643205104	41488
1644149102	41494
1645093100	41500
1646037098	41506
1646981096	41512
1647925094	41518
1648869092	41524
1649813090	41530
1650757088	41536
1651701086	41542
1652645084	41548
1653589082	41554
1654533080	41560
1655477078	41566
1656421076	41572
1657365074	41578
1658309072	41584
1659253070	41590
